Site,Site name,Lat,Lon,Rank
206001,Styx River At Jeogla,-30.5885,152.1634,2
206024,Macleay River At D/S Georges River Junction,-30.7517,152.2054,2
205019,Never Never Creek At Old Crossing,-30.38361,152.889596,2
559068,South Creek At Bowraville,-30.648383,152.846001,2
205016,Bellinger River At Fosters,-30.4417,152.8852,2
205015,Nambucca River (North Arm) U/S Bowraville,-30.6288,152.8496,2
204055,Sportsmans Creek At Gurranang Siding,-29.465214138,152.982721736,2
557008,Dandahra Creek At Gibraltar Range,-29.484832,152.446839,2
204067,Gordon Brook At Fineflower,-29.40164371,152.653911487,2
204068,Orara River At Orange Grove,-30.257631,153.011285,2
204069,Nymboida River D/S Nymboida Weir,-29.921557,152.686131,2
204071,Bielsdown River At Charlestead,-30.233893,152.710842,2
203014,Wilsons River At Eltham,-28.755574,153.394827,2
204072,Nymboida Tailrace At Power Station Right Bank Flume,-29.925728527,152.741884026,2
204400,Clarence River At Grafton,-29.69362829,152.93175728,2
204403,Coldstream River At Tucabia,-29.666582,153.105249,2
204413,Clarence River At Rogans Bridge,-29.61912085,152.88444882,2
204900,Clarence River At Baryulgil,-29.196113,152.593194,2
204906,Orara River At Glenreagh,-30.067556,152.98529,2
205002,Bellinger River At Thora,-30.426775691,152.779625951,2
204073,Nymboida Tailrace At Power Station Left Bank Flume,-29.925728527,152.741884026,2
203012,Byron Creek At Binna Burra,-28.706611,153.497897,2
203010,Leycester River At Rock Valley,-28.73639722,153.16323611,2
203005,Richmond River At Wiangaree,-28.505512,152.967092,2
422017,Culgoa River At Weilmoringle,-29.24324167,146.923625,2
422016,Narran River At Wilby Wilby (Belvedere),-29.4457,147.5289,2
422015,Culgoa River At Brenda,-29.029613,147.313464,2
422013,Birrie River At Near Goodooga,-29.10141478,147.42734618,2
422011,Culgoa River At U/S Collerina (Mundiwa),-29.6068,146.6179,2
422010,Birrie River At Talawanta,-29.5007,146.9512,2
422007,Cato Creek At Brewarrina,-29.9214,146.915266666,2
422006,Culgoa River At D/S Collerina (Kenebree),-29.772359,146.514959,2
422005,Bokhara River At Bokhara (Goodwins),-29.6243,147.0194,2
422004,Barwon River At Mogil Mogil,-29.353,148.6885,2
422003,Barwon River At Collarenebri Main Channel,-29.547141,148.576104,2
422002,Barwon River At Brewarrina,-29.947166666,146.863716666,2
422001,Barwon River At Dangar Bridge (Walgett),-30.015316666,148.06075,2
421907,Macquarie River At Brewon Bridge,-30.224805,147.541465,2
421195,Monkey Creek @ Ds Oxley Station,-31.0827818,147.55989353,2
421175,Gunningbar Creek At Gunningbar Weir - Storage Gauge,-31.6786,147.7618,2
421166,Gunningbar Creek At Fairview Dam,-31.4065,147.2983,2
421129,Monkeygar Creek At U/S Western Arm Return,-31.013499,147.508341,2
421132,Monkeygar Creek At D/S Gibson Way,-30.85317,147.518781,2
421135,Macquarie River At Miltara,-30.5602,147.597,2
421138,Bogan River At Nyngan,-31.558431,147.1854,2
421144,Oxley Break No. 3 At Offtake,-31.15691117,147.60441362,2
421145,Bulgeraga Creek At Bifurcation,-31.176341,147.668561,2
422018,Grawan Creek At Old Pockataroo,-29.5484,148.6512,2
551015,Gum Cowal At Bifurcation,-31.17914,147.670687,2
421151,Bora Channel At Offtake,-30.761654,147.523961,2
421152,Gum Cowal At Oxley,-31.0372,147.7484,2
421153,Terrigal Creek At U/S Marthaguy Creek,-30.8248,147.7133,2
421158,Bogan River At Monkey Bridge,-30.854841,147.053881,2
421164,Duck Creek At Napali,-31.3815,147.3833,2
421165,Beni Billa Creek At Downstream Canonba Road,-31.363797,147.284316,2
421147,Macquarie River At Pillicawarrina,-30.8072,147.5149,2
221225,Bemm River U/S Of Pumphouse,-37.72962305,148.9510043,2
422022,Tarrion Creek At Near Brewarrina,-30.041875,146.86806944,2
422025,Barwon River At Tara (Upstream Namoi Junction),-29.84430556,148.27358056,2
203004,Richmond River At Casino,-28.86403,153.055427,2
203002,Coopers Creek At Repentance,-28.641292,153.412585,2
202002,Burringbar Creek At Burringbar,-28.43773333,153.47688333,2
202001,Brunswick River At Durrumbul (Sherrys Crossing),-28.531174,153.458183,2
201900,Tweed River At Uki,-28.413522,153.334927,2
201015,Tweed River D/S Palmers Road Crossing,-28.43398056,153.29216111,2
201012,Cobaki Creek At Cobaki,-28.200871,153.458926,2
201005,Rous River At Boat Harbour No.3,-28.30956389,153.33588611,2
201001,Oxley River At Eungella,-28.35398611,153.29294722,2
425900,Darling River At Tilpa,-30.936751,144.417698,2
425039,Darling River At Warraweena (D/S Culgoa Junction),-29.9646,146.3004,2
425038,Darling River At Myandetta,-30.18816215,145.75631799,2
425037,Darling River At Downstream Weir 19A,-30.2326801,145.69570623,2
425036,Darling River At Glen Villa,-30.2542883,145.66947848,2
425035,Darling River At Downstream Dead Horse Creek,-30.26731301,145.60235183,2
425004,Darling River At Louth,-30.53474142,145.11507479,2
425003,Darling River At Bourke Town,-30.087894,145.936761,2
422026,Barwon River At Boorooma (Upstream Macquarie Junction),-30.10403611,147.46643611,2
422027,Barwon River At Geera (Downstream Macquarie Junction),-30.143433333,147.376866666,2
422028,Barwon River At Beemery (U/S Culgoa Junction),-29.9421,146.4431,2
422029,Narran River At Narran Park,-29.702,147.3679,2
422030,Narran River At New Angledool No. 2,-29.11489063,147.89403841,2
422032,Bokhara River At U/S Goodooga Weir,-29.112242,147.448346,2
422023,Barwon River At Brewarrina Total Flow,-29.9318,146.8928,2
422034,Narran River @ Back Lake,-29.7194,147.4569,2
423002,Warrego River At Fords Bridge Bywash,-29.7568,145.4408,2
423004,Warrego River At Barringun N0. 2,-29.0874,145.7719,2
548017,Cuttaburra Channel At Turra,-29.0573,145.4089,2
423007,Warrego River At  Dicks Dam,-30.318418,145.361431,2
423008,Warrego River At  Boera Dam,-30.09945237,145.42786377,2
424002,Paroo River At Willara Crossing,-29.24172222,144.45594444,2
423001,Warrego River At Fords Bridge (Main Channel),-29.7526,145.4276,2
227266,Tarwin River @ Koonwarra,-38.52499336,145.95600671,2
221801,Raingauge @ Buldah,-37.26526,149.1457,2
221803,Rg @ Bemm Fire Tower- Bemm Tower Rd Club Terrace,-37.646908,148.979234,2
226609,Cunningham Arm @ Bullock Island,-37.88424,147.97333,2
226608,Lake King @ Metung,-37.88,147.87,2
226607,Mcmillan Strait @ Paynesville,-37.91159,147.72829,2
226606,Lake Victoria @ Loch Sport,-38.04509867,147.5832521,2
226605,Lake Victoria @ Mclennan'S Strait,-38.0546,147.46044,2
226602,Area 2 Site1 @ Dowds Morass Nth,-38.148027419,147.182647389,2
226418,Morwell River @ Creamery Road,-38.32304722,146.31953611,2
226415,Traralgon Creek @ Traralgon South (Jones Rd),-38.2698709,146.5404981,2
226410,Traralgon Creek @ Koornalla,-38.32297218,146.5315258,2
226408,Morwell R @ Yallourn,-38.215146,146.368318,2
226407,Morwell River @ Boolarra,-38.40696156,146.3053661,2
226406,Little Morwell Rover @ Boolarra,-38.385,146.248333333,2
226402,Moe Drain @ Trafalgar East,-38.17598946,146.2130207,2
226253,Trigger Creek @ Gippsland Water Syphon,-37.90305833,146.36861667,2
226611,Heart Morass @ Rickety Bridge,-38.13263039,147.179556845,2
226235,Tyers River @ Tyers Junction,-37.96182377,146.3341122,2
226227,Latrobe River @ Kilmany South,-38.13921347,146.9189788,2
226226,Tanjil River @ Tanjil Junction,-37.97984217,146.193315,2
226224,Latrobe River @ Rosedale (Anabranch),-38.14817357,146.7894905,2
226222,Latrobe River @ Near Noojee (Us Ada R Junct.),-37.8822443,145.8929853,2
226220,Loch River @ Noojee,-37.86668554,146.00683792,2
226218,Narracan Creek @ Thorpdale,-38.27191618,146.1865277,2
226216,Tanjil River @ Tanjil South,-38.09467319,146.2422901,2
226209,Moe River @ Darnum,-38.20566815,146.0021236,2
226208,Hazel Creek @ D/S Warragul Wwtp,-38.165904,145.962457,2
226207,Hazel Creek @ Warragul Wwtp,-38.1654655,145.955595,2
226205,Latrobe River @ Noojee,-37.90701017,146.0221188,2
226204,Latrobe River @ Willow Grove,-38.08850552,146.1596572,2
226041,Lake Wellington @ Bull Bay,-38.1233752,147.3750806,2
226028,Tyers R @ Pump House,-38.13938877,146.4465805,2
226228,Latrobe River @ Rosedale (Main Stream),-38.14239142,146.7917096,2
226814,Rain Gauge @ Mt Tassie,-38.3965772,146.5623601,2
226815,Rain Gauge (Traralgon Ck) @ Traralgon - Epa Yard,-38.19424828,146.531575,2
226818,Rain Gauge @ Balook,-38.43016562,146.5411682,2
227262,Tarra River @ Tarraville (Brewery Ck Road),-38.60997386,146.7033269,2
227258,Albert River @ Gelliondale,-38.57538504,146.57198821,2
227254,Powlett R D/S Wonthaggi,-38.566732,145.561338,2
227253,Tarwin R D/S Fish Ck Drain,-38.694604,145.877442,2
227251,Tarra River @ Tarra Weir Offtake,-38.47569363,146.5792734,2
227249,Ruby Creek @ Arawata,-38.40313777,145.8819819,2
586270,Bellview Creek U/S Bellview Reservoir,-38.40014519,145.8131798,2
586269,Coalition Creek,-38.409367,145.818297,2
227245,Little Bass River @ Poowong U/S Little Bass Res.,-38.3598556,145.79880788,2
227244,Deep Creek @ Foster,-38.61443578,146.22251901,2
227242,Merriman Creek @ Seaspray Township,-38.37514934,147.1854982,2
227239,Merriman Creek @ Stradbroke West,-38.26600905,146.9160718,2
227237,Franklin River @ Toora,-38.62956287,146.3080486,2
227236,Powlett River @ D/S Foster Creek Junction,-38.55901685,145.7088978,2
227232,Lance Creek U/S Lance Creek Reservoir,-38.49200158,145.6673833,2
227231,Bass River @ Glen Forbes South,-38.46690301,145.5151703,2
227227,Wilkur Creek @ Leongatha,-38.3929462,145.9573587,2
226820,Raingauge @ Traralgon South,-38.294579,146.542113,2
226825,Raingauge @ Moe South,-38.2186,146.24868,2
226826,Raingauge @ Yarragon South,-38.2741,146.09125,2
226827,Raingauge @ Thorpdale Peak,-38.30531,146.21397,2
226829,Raingauge @ Jerralang Dobbins Road,-38.35452052,146.43785576,2
227200,Tarra River @ Yarram,-38.550964,146.682818,2
226027,La Trobe River @ Swing Bridge,-38.144912922,147.127817965,2
227202,Tarwin River @ Meeniyan,-38.58164621,145.9915693,2
227210,Bruthen Creek @ Carrajung Lower,-38.39502395,146.74407,2
227211,Agnes River @ Toora,-38.6399743,146.3724776,2
227213,Jack River @ Jack River,-38.52579869,146.538118,2
227219,Bass River @ Loch,-38.35761263,145.7250841,2
227225,Tarra River @ Fischers,-38.46949417,146.5551106,2
227226,Tarwin River East Branch @ Dumbalk North,-38.49963302,146.1609799,2
227205,Merriman Creek @ Calignee South,-38.35208581,146.6547464,2
226023,Traralgon Creek @ Traralgon,-38.19405359,146.5439326,2
226021,Narracan Creek @ Moe,-38.16300439,146.2690819,2
226017,Jacobs Creek @ O'Tooles,-38.0518048,146.3885082,2
224203,Mitchell River @ Glenaladale,-37.76358991,147.3747776,2
224201,Wonnangatta River @ Waterford,-37.48996086,147.1664437,2
224200,Mitchell River @ Bairnsdale,-37.82638609,147.59361654,2
223804,Rg @ Brookville,-37.32241,147.6209,2
223802,Raingauge @ Mount Elizabeth Sommerville Track,-37.47524703,147.913057,2
223218,Nicholson River @ Granite Rock,-37.727613,147.695371,2
223217,Nicholson River @ Pump House,-37.75058395,147.7274893,2
223215,Haunted Stream @ Hells Gate,-37.48138705,147.82583885,2
223214,Tambo River @ U/S Of Smith Creek,-36.95470656,147.92764,2
223212,Timbarra River @ D/S Of Wilkinson Creek,-37.44631843,148.0634337,2
223210,Nicholson River @ Sarsfield,-37.73756155,147.7109962,2
223209,Tambo River @ Battens Landing,-37.7573062,147.84911607,2
223208,Tambo River @ Bindi (Near Junction Creek),-37.15981517,147.7738435,2
223205,Tambo River @ D/S Of Ramrod Creek,-37.67253062,147.8698513,2
223204,Nicholson River @ Deptford,-37.59294631,147.697124,2
223202,Tambo River @ Swifts Creek,-37.2687812,147.72881855,2
222223,Brodribb River @ U/S Lake Curlip,-37.726682,148.54308,2
221804,Rg @ Waldron Fire Tower -Waldron Rd Combienbar,-37.44178,149.0729,2
222200,Snowy River @ Jarrahmond,-37.66108607,148.3613139,2
222201,Snowy River @ Orbost,-37.70739307,148.45095033,2
222202,Brodribb River @ Sardine Creek,-37.51153449,148.5473254,2
222203,Snowy River @ Marlo Jetty,-37.79888889,148.5277778,2
222205,Snowy River @ Newmerella-Lochend Road,-37.751804,148.519811,2
224206,Wonnangatta River @ Crooked River,-37.4074969,147.08916452,2
222206,Buchan River @ Buchan,-37.49584324,148.1732424,2
222210,Deddick River @ Deddick (Caseys),-37.0853747,148.42415223,2
222213,Suggan Buggan River @ Suggan Buggan,-36.95505536,148.3259208,2
222217,Rodger River @ Jacksons Crossing,-37.41015604,148.3598666,2
222219,Snowy River @ D/S Of Basin Creek,-37.49908473,148.2736248,2
222221,Buchan River @ Egw Offtake,-37.47048385,148.1746891,2
222222,Rocky River U/S Ot The Weir,-37.62893922,148.6538508,2
222209,Snowy River @ Mckillop Bridge,-37.08362756,148.4132551,2
221802,Raingauge @ Club Terrace,-37.55295,148.93764,2
224213,Dargo River @ Lower Dargo Road,-37.49511762,147.2686992,2
224217,Mitchell River @ Rosehill,-37.81500036,147.57222312,2
226008,Tyers River West Branch @ Morgans Mill,-37.94434539,146.3086626,2
226007,Tyers River @ Browns,-38.04843951,146.3557807,2
226005,Latrobe River @ Thoms Bridge,-38.166772,146.4097,2
225826,Raingauge (Macalister Rv) @ Mount Sunday,-37.33990803,146.4241852,2
225825,Raingauge (Macalister Rv) @ High Ridge,-37.225254,146.603635,2
225824,Raingauge (Macalister Rv) @ Snowy Range,-37.286482,146.7184729,2
225823,Raingauge @ Blanket Hill,-37.83986,146.68784,2
225819,Raingauge @ Mt Useful,-37.6952044,146.5049119,2
225810,Rain Gauge (Avon River) @ Reeve Knob,-37.53120709,147.00603484,2
225809,Rain Gauge (Avon River) @ Mount Wellington,-37.4960855,146.8575938,2
225802,Rain Gauge (Macalister River) @ Mount Tamboritha,-37.46514422,146.6895905,2
225801,Rain Gauge (Macalister River) @ Murderers Hill,-37.84995739,146.5562903,2
225247,Macalister River @ Riverslea,-38.02567825,146.97771934,2
225234,Avon River @ Clydebank (Chinn'S Bridge),-38.0238042,147.1736143,2
225232,Thomson River @ Bundalaguah,-38.04526544,146.9921134,2
225231,Thomson River @ U/S Of Cowwarr Weir,-37.97499864,146.62500398,2
225224,Avon River @ The Channel,-37.80184085,146.8849073,2
224220,Rain Gauge (Boggy Creek) @ Bullumwaal,-37.67565758,147.55073373,2
224222,Mitchell River U/S Glenaladale Pumphouse,-37.73655,147.3682,2
224601,Macleod Morass - Site 2 Western Bank,-37.86691944,147.64111111,2
224602,Macleod Morass - Site 1 Regulator,-37.84944444,147.63789722,2
225114,Thomson River @ D/S Whitelaws Creek,-37.71277777,146.2819456,2
225201,Avon River @ Stratford,-37.9685868,147.0760061,2
224214,Wentworth River @ Tabberabbera,-37.49524466,147.3937727,2
225209,Macalister River @ Licola,-37.62961037,146.6233123,2
225212,Thomson River @ Wandocka,-38.01068638,146.8810046,2
225213,Aberfeldy River @ Beardmore,-37.85381845,146.4331719,2
225218,Freestone Creek @ Briagalong,-37.8101256,147.0950473,2
225219,Macalister River @ Glencairn,-37.51621523,146.5664779,2
225221,Macalister River @ Stringybark Creek,-37.76935073,146.6677493,2
225223,Valencia Creek @ Gillio Road,-37.74346413,146.9922931,2
225210,Thomson River @ The Narrows,-37.89101,146.40282,2
236606,Lake Buninjon @ Calvert,-37.47988,142.79376,2
236610,Chinaman Swamp @ Westmere,-37.69131,143.00925,2
236611,Myuna Lane Swamp @ Woorndoo,-37.81508334,142.7641672,2
407382,Loddon River @ Donaghues Road Bridge,-35.631075801,143.91627952,2
407381,Spring Creek U/S Hepburn Reservoir,-37.328206,144.158079,2
407376,Spring Creek At Hepburn Reservoir H.G.,-37.327969,144.155518,2
407373,Yarran Creek 100M D/S Yarran Regulator,-35.7621481,144.232037,2
407372,Gunbower Creek At Cohuna Golf Course,-35.76634864,144.230885,2
407369,Spur Creek At East Branch,-35.84854762,144.3458935,2
407368,Gunbower Creek 5Km Downstream Yarran Regulator,-35.75784537,144.2166614,2
407366,Little Reedy Lagoon In Gunbower Forest,-35.76746832,144.26839117,2
407362,Safes Lagoon @ Safes Road,-35.689002,144.15704,2
407361,Taylor Lagoon @ W Taylors Road,-35.851507,144.307764,2
407360,Taylor Lagoon @ Bateman'S Road,-35.851111,144.317099,2
407359,Cockatoo Lagoon @ Cnr Thompsons Bridge Road,-35.910592,144.366392,2
407358,Cockatoo Lagoon @ Cnr Lagoon Rd & Dickson Rd,-35.926725,144.354873,2
407357,Gum Lagoon @ Lagoon Road,-35.937061,144.377899,2
407384,Gunbower Creek At Reedy Lagoon,-35.726665325,144.207534166,2
407356,Upper Gunbower Lagoon @ Island School Road,-35.928889,144.39299,2
407354,Longmore Lagoon @ Fracaro Road,-35.963007,144.392645,2
407353,Longmore Lagoon @ Rankins,-35.96005,144.40445,2
407352,Longmore Lagoon @ Gibbon Road,-35.982771,144.403333,2
407351,Phyland Lagoon @ Gibbon Road,-35.976573,144.414906,2
407350,Turners Lagoon @ Phyland Road,-35.987148,144.413547,2
407349,Turners Lagoon @ Mayers Lane,-35.998537,144.43106,2
407348,Splatts Lagoon @ Mcgillvrays,-36.005034,144.447029,2
407347,Splatts Lg @ Cnr Patho Cemetery Rd & Torrumbarry W. Rd,-35.995565,144.457816,2
407346,Splatts Lagoon @ Patho Cemetery Road,-36.000908,144.47223,2
407345,Uregulated Lagoon Off Headworks Road,-35.983592,144.471286,2
407344,Heart Lagoon @ Headworks Road,-35.980171,144.473889,2
407343,Heart Lagoon @ Dirt Track,-35.979523,144.48375,2
407342,Heppell Lagoon @ Cordell Island,-35.996388,144.488292,2
407341,Heppell Lagoon @ Heppell Road,-36.000448,144.496681,2
407355,Upper Gunbower Lagoon @ Fox Island Road,-35.94615,144.383322,2
407601,Kangaroo Lake @ Mystic Park,-35.55811948,143.7610147,2
407603,Hepburn Lagoon (Wq),-37.37491,144.00426,2
407604,Newlyn Reservoir (Wq),-37.40278,144.00502,2
409005,Murray River @ Barham,-35.62983731,144.1242907,2
408801,Raingauge @ Bung Bong,-37.109147,143.551866,2
408800,Avoca Rain Gauge @ Avoca Water Treatment Plant,-37.0871361,143.4826734,2
408605,Lake Gilmour @ Budgerum East,-35.78507538,143.629263,2
408604,Sand Hills Lake @ Sandhilll Lake,-35.7302507,143.6680049,2
408603,Lake Lookout @ Bael Bael,-35.68023394,143.6595658,2
408602,Lake Bael Bael @ Bael Bael,-35.67030197,143.7454136,2
408219,Avoca River At Charlton Township,-36.267109,143.34874,2
408218,Redbank Creek @ Redbank Reservoir H.G.,-36.95059195,143.3156778,2
408217,Sugarloaf Creek @ Sugarloaf Res. H.G.,-37.103981,143.402094,2
408216,Forrest Creek @ Amphitheatre Res. H.G.,-37.17323546,143.3774979,2
408213,Avoca River @ Outfall Tresco Pumphouse,-35.47242435,143.6805991,2
408212,Avoca River @ Charlton,-36.25380216,143.3774657,2
408209,Avoca River @ Sandhill Lake Road,-35.73397305,143.6846113,2
408206,Avoca River @ Archdale Junction,-36.88473812,143.5030939,2
408203,Avoca River @ Quambatook,-35.90616922,143.5121865,2
408202,Avoca River @ Amphitheatre,-37.18202767,143.4055621,2
407608,Lake Meran @ Wq Monitoring Buoy,-35.87489113,143.8051924,2
407609,Birch Creek @ Dean Reservoir,-37.476588,144.012651,2
407712,Lockington Main Drain @ Murphy Swamp,-36.08018229,144.5665831,2
407716,Lockington Drain 3 @ Kotta,-36.19381239,144.4967201,2
407732,Pyramid No. 1 Drain @ Hirds Swamp,-35.88133469,144.1014102,2
407735,Pyramid Drain No.2 @ U/S Pyramid Creek,-35.87975862,144.1473478,2
407340,Black Swamp @ Gunbower Creek Offtake,-35.71079934,144.17805179,2
407779,Hipwell Road Channel At Gunbower Creek Offtake,-35.85490556,144.3339139,2
407805,Raingauge At Bullarto South,-37.41764,144.21528,2
407806,Weather Station At Maryborough Wwtp,-37.00534,143.7598,2
407807,Weather Station At Clunes Wwtp,-37.26941111,143.8205639,2
407808,Rain Gauge @ Sandhurst Reservoir,-36.842532,144.242295,2
407809,Rain Gauge @ Specimen Hill Reservoir,-36.763149,144.242681,2
408200,Avoca River @ Coonooer,-36.43809,143.29839,2
407781,Inflow Flume At Maryborough Wwtp,-37.0055475,143.759729,2
407339,Reedy Creek @ Gunbower Creek Offtake,-35.73693706,144.19077036,2
407338,Yarran Creek @ Gunbower Creek Offtake,-35.76468396,144.2325683,2
407337,Little Gunbower Lagoon @ Bird Colony,-35.70185495,144.19320607,2
407249,Birch Creek @ Newlyn Reservoir (Tail Gauge),-37.40427396,144.0034496,2
407248,Tullaroop Creek @ Tullarrop Res. (O'Let Meas. Weir),-37.09047812,143.8653354,2
