Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Snowy R at Dalgety Weir,2.30pm Thu,1.59,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Snowy R at Burnt Hut Crossing,2.00pm Thu,2.20,steady,,2022-10-13 15:21:38.985233+11:00,NSW
Gilbert R at Burke Dev Rd,1.00pm Thu,1.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Etheridge R at Roseglen,1.00pm Thu,1.19,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bowen Wharf Tide,1.40pm Thu,2.58,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R US Langhorne Ck (DEW),2.00pm Thu,1.58,steady,,2022-10-13 15:21:38.985233+11:00,SA
Murray R at Bringenbrong,3.00pm Thu,2.06,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
Cornish Ck at Bowen Downs,1.00pm Thu,0.56,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Towerhill Ck at Gelebele,6.00am Thu,-0.02,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Landsborough R at Tragowel,12.00pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Thomson R at Longreach Auto,1.00pm Thu,1.33,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Black Gin Ck at Ilfracombe,12.00pm Thu,-0.04,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Darr R at Darr Auto,1.00pm Thu,1.81,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Thomson R at Bogewong,12.00pm Thu,1.69,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Thomson R Stonehenge (West),1.20pm Thu,1.09,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barcoo R at Tambo Lake,12.00pm Thu,-0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Barcoo R at Mt Enniskillen,12.00pm Thu,-0.02,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Barcoo R at Gillespie,11.42am Thu,0.30,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barcoo R at Blackall,1.32pm Thu,0.59,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Barcoo R at Coolagh,9.00am Thu,-0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Jordan R at Glencoe,1.31pm Thu,0.69,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Alice R at Barcaldine Weir,1.00pm Thu,4.52,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Powell Ck,12.00pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Barcoo R at Retreat Auto,1.00pm Thu,2.51,falling,minor,2022-10-13 15:21:38.985233+11:00,QLD
Cooper Ck at Lignum Channel,12.00pm Thu,-0.41,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Cooper Ck at Eaton Channel,12.00pm Thu,-0.23,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Cooper Ck at Main Channel,11.24am Thu,2.31,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Cooper Ck at Windorah(Long Xing),12.00pm Thu,2.62,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Ginniapapa Ck at Bellalie,11.16am Thu,0.03,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Wilson R at Nockatunga,11.06am Thu,1.46,rising,,2022-10-13 15:21:38.985233+11:00,QLD
Mills Ck at Oondooroo,1.00pm Thu,0.84,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R US Ballandown Rd (DEW),2.10pm Thu,1.65,steady,,2022-10-13 15:21:38.985233+11:00,SA
Bremer R at Wanstead Rd (DEW),2.00pm Thu,1.44,steady,below minor,2022-10-13 15:21:38.985233+11:00,SA
Diamantina R at Diamantina Lakes,1.00pm Thu,1.19,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bremer R near Hartley (DEW),2.00pm Thu,1.29,steady,,2022-10-13 15:21:38.985233+11:00,SA
Condamine R at Talgai HW,1.00pm Thu,0.48,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Glengallan Ck near Backwater Ck,12.01pm Thu,0.20,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Glengallan Ck at Rocky Ridge,1.00pm Thu,0.55,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Leslie Dam TW,1.00pm Thu,0.91,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Leslie Dam HW,1.00pm Thu,0.01,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Campbells Gly at Cunningham Hwy,12.57pm Thu,0.76,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Warwick,1.14pm Thu,1.06,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Warwick Scots Coll,1.00pm Thu,1.14,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Rosenthal Ck at Connolly Dam,12.51pm Thu,0.03,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Swan Ck at Swanfels,1.00pm Thu,0.53,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Harrisons Rd,1.41pm Thu,0.80,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Murrays Br,1.20pm Thu,1.80,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Emu Ck at Emu Vale,1.00pm Thu,1.75,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Elbow Valley,1.00pm Thu,0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Killarney,11.29am Thu,0.65,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Spring Ck u/s Killarney,1.06pm Thu,1.43,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Brosnans Barn,1.00pm Thu,0.61,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at The Head,1.16pm Thu,1.98,rising,,2022-10-13 15:21:38.985233+11:00,QLD
Angas R at Angas Weir (DEW),2.05pm Thu,10.21,steady,,2022-10-13 15:21:38.985233+11:00,SA
Angas R DS Willyaroo (DEW),2.00pm Thu,1.31,steady,,2022-10-13 15:21:38.985233+11:00,SA
Angas R DS Ballandown Rd (DEW),2.05pm Thu,1.17,steady,,2022-10-13 15:21:38.985233+11:00,SA
Bremer R at Tennis Court (DEW),2.05pm Thu,10.24,steady,,2022-10-13 15:21:38.985233+11:00,SA
Bremer R DS Harrogate Rd (DEW),2.05pm Thu,1.16,steady,,2022-10-13 15:21:38.985233+11:00,SA
Mt Barker Ck DS Mt Barker (DEW),2.05pm Thu,1.34,steady,,2022-10-13 15:21:38.985233+11:00,SA
Dawesley Ck at Dawesley (DEW),2.00pm Thu,1.16,steady,,2022-10-13 15:21:38.985233+11:00,SA
Bremer R US Mt Barker Ck (DEW),2.00pm Thu,1.29,steady,,2022-10-13 15:21:38.985233+11:00,SA
Mt Barker Ck US Bremer R (DEW),2.00pm Thu,1.50,steady,,2022-10-13 15:21:38.985233+11:00,SA
Wokingham Ck at Leeson,9.00am Thu,-0.03,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Mayne R at Winton Jundah Rd,12.00pm Thu,0.12,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Dalrymple Ck at Goomburra,2.05pm Thu,0.11,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Mirani Township,11.53am Thu,0.25,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Dumbleton Rocks,1.00pm Thu,14.09,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Dumbleton Weir Tw,1.00pm Thu,4.85,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Hospital Br,2.09pm Thu,4.40,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Mackay,2.04pm Thu,4.70,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Outer Harbour Tide,2.09pm Thu,4.56,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Shellgrit Ck at Elamang St,12.10pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Drainage Channel at Paradise St,8.58am Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Goosepond Ck at Gooseponds,1.15pm Thu,4.27,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Drainage Channel at Baxter Dv,11.51am Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
McCready Ck Sth at Golflinks Rd,1.15pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Drainage Channel at McKillop,1.45pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
McCreadys Ck at Beaconsfield,12.34pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Jolimont Ck at Mt Roy,1.00pm Thu,1.38,steady,,2022-10-13 15:21:38.985233+11:00,QLD
St Helens Ck at Calen,1.00pm Thu,1.25,steady,,2022-10-13 15:21:38.985233+11:00,QLD
O'Connell R at Forbes Road,1.00pm Thu,1.16,steady,,2022-10-13 15:21:38.985233+11:00,QLD
O'Connell R at Stafford Crossing,1.00pm Thu,0.64,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Andromache R at Jochheims,1.00pm Thu,1.48,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Proserpine R at P Faust Dam HW,1.00pm Thu,-6.43,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Proserpine R at P Faust Dam TW,1.00pm Thu,2.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Proserpine R at Bowen WTP,12.55pm Thu,0.35,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Gregory R at Lower Gregory,1.00pm Thu,0.88,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Laguna Quays Tide,1.40pm Thu,4.62,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Don R at Mt Dangar,10.05am Thu,0.75,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Don R at Reeves,1.00pm Thu,0.83,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Marian Weir,1.00pm Thu,0.06,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Mirani Weir TW,11.32am Thu,1.38,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Farrars Ck at Diamantina Dev Rd,9.00am Thu,0.09,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Diamantina R at Birdsville TM,1.35pm Thu,1.24,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Georgina R at Roxborough Downs,1.00pm Thu,1.40,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burke R at Boulia,1.00pm Thu,1.17,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Carmila Ck at Carmila,1.00pm Thu,0.97,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Plane Ck at West Plane Ck Rd,10.43am Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Plane Ck at Sucrogen Weir,1.41pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Eton,9.01am Thu,6.85,,,2022-10-13 15:21:38.985233+11:00,QLD
Dalrymple Bay Tide,1.41pm Thu,5.18,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Nth Sandy Ck at Kinchant Dam,1.00pm Thu,-1.37,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Antoneys Crossing,11.20am Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Sandy Ck at Homebush,1.00pm Thu,0.50,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Bakers Ck at Walkerston,12.19pm Thu,1.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bakers Ck at Bakers Creek,2.03pm Thu,4.48,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Drainage Channel at Schmidtke Rd,1.24pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Drainage Channel at Gateway Dv,2.07pm Thu,0.95,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Teemburra Ck at Teemburra Dam TW,1.00pm Thu,1.11,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Blacks Ck at Whitefords,1.00pm Thu,0.64,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Sarichs,11.44am Thu,1.45,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Finch Hatton Ck at Gorge Road,1.00pm Thu,1.32,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Cattle Ck at Finch Hatton,11.44am Thu,1.02,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Cattle Ck at Mattie O'Neill Br,12.12pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Cattle Ck at Frank Neilsen Br,12.24pm Thu,0.95,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Pioneer R at Mirani Weir HW,1.00pm Thu,45.40,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Talgai TW,1.00pm Thu,9.80,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Dalrymple Ck at Allora,1.00pm Thu,0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Elizabeth Ck at Mt Surprise,9.00am Thu,1.45,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Glendower Crossing,1.00pm Thu,0.75,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Floraville,1.00pm Thu,0.53,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Gunpowder Ck at Gunpowder,1.00pm Thu,0.15,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Miranda Creek,1.00pm Thu,0.93,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Julius Dam,1.00pm Thu,-1.38,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Leichhardt R at Doughboy Ck,1.00pm Thu,0.35,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Burketown Tide,1.41pm Thu,1.77,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Gregory R at Gregory Downs,1.00pm Thu,0.75,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Gregory R at Riversleigh,1.00pm Thu,1.55,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Mornington Island Tide,1.41pm Thu,2.03,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Pascoe R at Garraway Creek,1.00pm Thu,1.73,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Pascoe R at Fall Ck,1.00pm Thu,1.34,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Stewart R at Telegraph Rd,1.00pm Thu,0.98,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Hann R at Sandy Creek,1.00pm Thu,0.57,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Normanby R at Kalpowar Xing,1.00pm Thu,1.47,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Laura R at Coalseam Ck,1.00pm Thu,1.38,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Normanby R at Battle Camp,1.00pm Thu,2.22,steady,,2022-10-13 15:21:38.985233+11:00,QLD
East Normanby R at Mulligan Hwy,1.00pm Thu,1.30,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Nebine Ck at Roseleigh Crossing,1.00pm Thu,1.22,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Wallam Ck at Cardiff,1.00pm Thu,0.94,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bokhara R at Hebel,1.00pm Thu,0.99,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Ballandool R at Hebel-Bollon Rd,1.00pm Thu,2.36,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Narran R at Dirranbandi-Hebel Rd,1.00pm Thu,2.84,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Briarie Ck Hebel-Woolerbilla Rd,1.00pm Thu,2.03,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Culgoa R at Woolerbilla,1.00pm Thu,4.03,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Culgoa R at Whyenbah,1.00pm Thu,2.80,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Balonne R at St George (auto),1.00pm Thu,2.17,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Balonne R at Jack Taylor Weir,1.10pm Thu,-0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Whites Mountain,12.00pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Glenmoan Station,12.00pm Thu,-0.02,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Maranoa R at Old Cashmere,1.00pm Thu,2.48,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Porcupine Ck at Mt Emu Plains,1.00pm Thu,1.44,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Einasleigh R at Einasleigh,1.00pm Thu,1.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Copperfield R at Kidston Dam TW,1.00pm Thu,2.13,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Copperfield R at Kidston Dam HW,1.00pm Thu,584.78,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Copperfield R at Spanner Waterhole,1.00pm Thu,1.80,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Gilbert R at Rockfields,1.00pm Thu,2.63,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Karumba Tide,1.34pm Thu,1.94,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Walker Ck at Burke Devel Rd,12.00pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Walkers Ck at Miranda Downs,12.00pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Norman R at Normanton,12.00pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Norman R at Glenore Weir,1.00pm Thu,6.71,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Norman R at Broadwater,12.00pm Thu,2.18,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Norman R d/s Yappar R Junction,6.00am Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Spear Ck at Iffley,12.00pm Thu,0.00,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Walkers Bend,1.00pm Thu,0.67,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Saxby R at Punchbowl Rd,1.00pm Thu,0.63,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R-Cloncurry R Junction,12.00pm Thu,0.27,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Cloncurry R at Canobie Auto,1.00pm Thu,0.27,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Dugald R at Rail Crossing,1.00pm Thu,0.02,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Corella R at Corella Dam HW,8.00am Thu,293.85,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Cloncurry R at Cloncurry,1.00pm Thu,0.04,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Gilliat R at Wills Dev Rd,1.00pm Thu,2.10,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Williams R at Landsborough Hwy,1.00pm Thu,0.20,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Julia Ck at Julia Ck,1.00pm Thu,0.09,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Etta Plains,1.00pm Thu,-0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Punchbowl,1.00pm Thu,0.98,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Richmond,1.00pm Thu,0.66,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Flinders R at Marathon,1.00pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Balonne R at Beardmore Dam,1.00pm Thu,0.07,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Maranoa R at Begonia,11.31am Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Dalrymple Ck at Victoria Hill,12.42pm Thu,0.50,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Loudoun Br,12.35pm Thu,6.63,steady,minor,2022-10-13 15:21:38.985233+11:00,QLD
Myall Ck at Dalby,12.12pm Thu,0.35,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Oakey Ck at Fairview,1.00pm Thu,0.70,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Oakey Ck at Bowenville Reserve,1.00pm Thu,0.87,steady,,2022-10-13 15:21:38.985233+11:00,QLD
N Myall Ck at Moffatt,11.41am Thu,0.00,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Oakey Ck at Jondaryan,1.00pm Thu,0.49,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Oakey Ck at Dalmeny,1.00pm Thu,0.75,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Myall Ck at Clydesdale,11.56am Thu,0.18,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Oakey Ck at Weir Park,1.24pm Thu,-5.98,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Doctors Ck at Oakey-Cooyar Rd,11.26am Thu,-1.18,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Myall Ck at Quinalow,11.00am Thu,0.06,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Oakey Ck at Kingsthorpe Haden Rd,11.00am Thu,-3.15,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Oakey Ck at Boodua Muniganeen Rd,11.52am Thu,-0.95,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Gowrie Ck at Oakey,1.00pm Thu,0.45,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Gowrie Ck at Cranley,1.00pm Thu,0.50,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Cecil Plains,1.00pm Thu,4.85,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
North Condamine R at Lone Pine,1.00pm Thu,2.34,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
North Condamine R at Pampas Br,1.00pm Thu,1.31,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Lemon Tree Weir,1.05pm Thu,370.68,falling,,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Centenary Bridge,1.43pm Thu,2.52,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Yarramalong,1.00pm Thu,0.12,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Tummaville,1.00pm Thu,1.92,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Canal Ck at Leyburn,1.00pm Thu,0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Canal Ck at Torridon,1.50pm Thu,0.80,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Canal Ck at Karara,2.09pm Thu,1.27,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Hodgson Ck at Cambooya,1.20pm Thu,0.01,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Millbrook,11.56am Thu,1.39,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Kings Ck at Aides Br,1.00pm Thu,0.73,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Loudoun Weir,1.00pm Thu,3.45,steady,minor,2022-10-13 15:21:38.985233+11:00,QLD
Cooranga Ck Jandowae-MacAlister Rd,1.43pm Thu,0.73,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Amby Ck at Upper Amby,1.00pm Thu,0.04,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Jandowae Ck at Sengs Rd,12.01pm Thu,0.44,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Maranoa R at Mitchell,1.00pm Thu,0.87,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Maranoa R at Homebush Stn,1.00pm Thu,0.21,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Maranoa R at Forest Vale,12.50pm Thu,0.22,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Balonne R at Warroo,1.00pm Thu,5.99,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Balonne R at Weribone,1.00pm Thu,4.08,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bungil Ck at Roma,1.05pm Thu,0.84,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bungil Ck at Tindarra,12.03pm Thu,0.00,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Bungil Ck at Tabers,1.00pm Thu,0.77,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Balonne R at Surat (Auto),1.00pm Thu,3.73,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Yuleba Ck at Yuleba Forestry,1.25pm Thu,2.82,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Dogwood Ck at Gilweir,1.00pm Thu,7.77,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Cotswold,1.00pm Thu,4.94,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Condamine Township,1.26pm Thu,1.65,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Bedarra,1.43pm Thu,3.06,rising,,2022-10-13 15:21:38.985233+11:00,QLD
Charleys Ck at Chinchilla,1.00pm Thu,5.14,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Charleys Ck at Burncluith Bridge,2.03pm Thu,0.44,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Charleys Ck at Seven Oaks,12.41pm Thu,1.22,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Charleys Ck at Beruna,12.07pm Thu,1.20,steady,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Chinchilla Weir TW,12.00pm Thu,3.31,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Chinchilla Weir HW,1.05pm Thu,0.40,rising,,2022-10-13 15:21:38.985233+11:00,QLD
Condamine R at Brigalow Br,1.23pm Thu,5.54,rising,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Cooranga Ck at Warra,1.41pm Thu,0.75,falling,below minor,2022-10-13 15:21:38.985233+11:00,QLD
Jandowae Ck at Jandowae,1.34pm Thu,0.37,steady,,2022-10-13 15:21:38.985233+11:00,QLD
Jandowae Ck at Jandowae Dam,12.22pm Thu,0.11,steady,minor,2022-10-13 15:21:38.985233+11:00,QLD
Douglas R at Douglas Crossing,1.30pm Thu,0.65,steady,,2022-10-13 15:21:38.985233+11:00,NT
Daly R at Theyona Station,12.00pm Thu,1.29,steady,,2022-10-13 15:21:38.985233+11:00,NT
Daly R at Dorisvale Crossing,12.00pm Thu,1.66,steady,,2022-10-13 15:21:38.985233+11:00,NT
Brushy Ck at Mooroolbark,8.13am Thu,2.07,,,2022-10-13 15:21:38.985233+11:00,VIC
Arthurs Ck at Nutfield,7.07pm Wed,0.38,,,2022-10-13 15:21:38.985233+11:00,VIC
Diamond Ck at Hurstbridge,8.50pm Wed,0.19,steady,below minor,2022-10-13 15:21:38.985233+11:00,VIC
