Site,Site name,Lat,Lon
041388,Murralah,-28.0550,151.3297
041391,Woodspring,-28.3611,151.1464
041395,Glenaradale,-28.1700,150.4503
041397,Burilda,-28.1422,150.1319
041403,Texas,-28.8692,151.1619
041404,Ellangowan,-27.9583,151.6636
041405,Felton,-27.7952,151.7387
041406,Inglewood Bridge,-28.4156,151.0839
041409,Beruna,-26.6436,150.8547
041410,Cecil Plains,-27.5356,151.2019
041411,Chinchilla Weir Tw,-26.8000,150.5753
041415,Warahgai Tm,-28.2367,151.5347
041430,Glenlyon Dam,-28.9653,151.4700
041438,Silverwood Dam,-28.3527,152.0000
041445,Leslie Dam,-28.2144,151.9194
041454,Girraween Nat Park,-28.8335,151.9374
041456,Cunninghams Gap National Park,-28.0621,152.3675
041457,Coolmunda Dam,-28.4225,151.2130
041463,Killarney,-28.3394,152.2944
041464,Oakington,-28.1538,152.3311
041466,Clydesdale,-27.1950,151.4850
041469,Macalister,-27.0289,151.0947
041472,Centenary Bridge,-27.8097,151.3619
041473,Pratten Condamine River,-28.1022,151.8119
041476,Burncluith Bridge,-26.6731,150.7194
041477,Connolly Dam,-28.3561,151.9969
041478,Dalby,-27.1833,151.2661
041479,Fairview Tm,-27.3050,151.2767
041485,Retreat Bridge Tm,-27.9006,150.3486
041486,Warra-Kogan Rd Br,-26.9575,150.8633
041488,Ballymena Tm,-28.0522,150.1475
041489,Medpark Bridge Tm,-28.3011,150.2936
041490,Brigalow Bridge Tm,-26.9000,150.7833
041491,Barongarook Tm,-28.4333,151.4667
041493,The Deep Crossing,-27.4931,150.4553
041494,Elbow Valley Tm,-28.3731,152.1403
041495,Terraine Tm,-28.4828,151.2831
041498,Cecil Plains Tm,-27.5333,151.2050
041499,Tummaville Tm,-27.8750,151.5050
041500,Goondiwindi Tm,-28.5508,150.3081
041501,Pratten Alert,-28.0550,151.7881
041504,Glen Royal,-27.7358,151.4117
041505,The Ranch,-27.1772,150.4739
041506,Bengalla Tm,-28.6561,150.6653
041507,New Kildonan Tm,-28.6656,150.4450
041508,O'Connor Tm,-27.7267,150.6453
041509,Traighli,-27.6747,150.3525
041510,Tamba,-27.4722,151.9481
041512,Cooby Creek Dam,-27.3825,151.9244
041514,Leyburn Tm,-28.0333,151.5833
041515,Felton Tm,-27.8500,151.6833
041516,Allora Tm,-28.0333,152.0167
041517,Chinchilla Weir Tw Tm,-26.8000,150.5750
041518,Aides Bridge Tm,-27.9267,151.8617
041519,Booba Sands Tm,-28.5767,150.8450
041520,Inglewood Weir Tm,-28.4167,151.0700
041522,Dalby Airport,-27.1605,151.2633
041525,Warwick,-28.2061,152.1003
041527,Willga Home,-27.1267,151.4925
041528,The Bluestone,-27.0482,151.6321
041529,Toowoomba Airport,-27.5425,151.9134
041530,Yangan Alert,-28.2006,152.2156
041531,Glengallan Creek Alert,-28.1167,152.0642
041532,Connolly Dam Alert,-28.3558,151.9967
041533,Emu Vale Alert,-28.2292,152.2269
041534,Warwick Alert,-28.2111,152.0275
041535,Elbow Valley Alert,-28.3731,152.1400
041536,Murrays Bridge Alert,-28.2883,152.1053
041537,Killarney Alert,-28.3394,152.2944
041540,Beardy Junction,-29.1694,151.3414
041543,Duddawarra,-28.0719,151.1861
041545,Dunmore Exchange Tm,-27.6539,150.9136
041546,Avoca Tm,-27.9803,150.5150
041547,Wallangarra Tm,-28.9236,151.9289
041548,Texas Tm,-28.8675,151.1611
041550,Grays Gate Exchange Tm,-27.9856,151.2828
041551,Belgrae Park Alert,-26.9669,151.4847
041558,Wonga Plains,-27.1700,151.5386
041559,Goondiwindi Wtp,-28.5249,150.3025
041560,Goondiwindi Airport,-28.5226,150.3223
042002,Belah Park,-27.2067,150.2828
042004,Possum Park,-26.5047,150.0992
042009,Drillham,-26.6403,149.9822
042016,Hannaford Post Office,-27.3410,150.0621
042022,Meandarra Post Office,-27.3236,149.8828
042023,Miles Post Office,-26.6581,150.1844
042025,Horse Creek Al,-26.5519,150.6322
042027,Talwood State School,-28.4872,149.4699
042034,Ourigilla,-27.1689,150.0019
042036,Bawnduggie Al,-26.1600,150.8392
042042,Kilbeggan,-25.9922,150.4300
042048,Condamine,-26.9269,150.1419
042049,Miles,-26.6622,150.1797
042053,Flinton,-27.8967,149.5586
042055,Riverview,-28.6100,149.8242
042059,Auburn,-25.9525,150.6142
042066,Talwood,-28.4983,149.4819
042068,Eumerella South,-28.7256,148.8344
042069,Birra Birra,-28.6092,148.6608
042072,Bullamon Plains,-28.6044,148.8558
042075,Bawnduggie,-26.1597,150.8389
042078,Harewood,-26.9186,150.4722
042086,Woodlea,-27.1347,150.4086
042087,Goodar Station,-28.2444,150.1117
042095,Pongi,-27.1992,149.6869
042097,Hartmann Bridge Tm,-28.3706,149.8811
042098,Cotswold Tm,-27.0833,149.7833
042100,Southwood,-27.7644,150.0694
042102,Ripple Downs,-27.9364,150.1425
042104,Surrey Tm,-28.3839,149.6747
042105,Nindigully Tm,-28.4167,148.8333
042106,Fenton Tm,-28.9417,148.7400
042107,Gilweir Tm,-26.7083,150.1767
042108,Talwood Tm,-28.4964,149.4905
042110,Leichhardt Highway,-27.1417,150.1458
042111,Kinkora,-27.8344,149.6842
042112,Miles Constance Street,-26.6569,150.1819
042113,Pine Hill Crossing,-26.9097,149.9614
042115,Lundavra Tm,-28.0697,149.9794
042116,Arden Downs Tm,-28.2300,149.5617
042118,Caithnesswestmar,-27.8117,149.6536
042119,Palmerston,-27.5353,149.4089
042121,Lyolia,-28.2958,149.0499
043000,Amby,-26.5478,148.1850
043006,Mooga Hills Tm,-26.2544,148.9453
043008,Springdale Tm,-26.1683,148.6644
043009,Forest Vale,-25.9281,147.8717
043015,Injune Post Office,-25.8428,148.5669
043020,Mitchell Post Office,-26.4888,147.9777
043023,Airlie,-26.8025,148.4100
043026,Normandy,-26.7694,148.3558
043033,Tindarra Tm,-26.4689,148.8047
043035,Surat,-27.1591,149.0702
043037,Finsbury Park,-26.2093,149.0921
043038,Wallumbilla Post Office,-26.5850,149.1865
043041,Qld Cotton,-28.1436,148.7089
043043,Yuleba Garden St,-26.6133,149.3878
043045,Warrie Station,-28.0944,148.9731
043051,Pine Hills Tm,-26.2625,149.2389
043052,Warkon,-27.0006,149.4969
043053,St George,-28.0533,148.5633
043054,Injune Tm,-25.8428,148.5669
043056,Fairfield,-26.7600,148.9919
043059,Pinnacle,-26.1739,148.4061
043060,Havelock,-26.0756,147.9044
043061,Gunnewin,-25.9847,148.5567
043063,Surat,-27.1519,149.0728
043064,Mitchell,-26.4872,147.9783
043071,Somerset,-26.4708,148.9747
043074,Roma,-26.5725,148.7936
043075,Munnaweena,-25.8000,147.9500
043077,Garrabarra,-26.9472,149.0136
043080,Karoola Park,-27.2272,148.7408
043090,Beardmore Dam,-27.9067,148.6514
043091,Roma Airport,-26.5477,148.7710
043093,Waverley Downs,-26.6064,148.5372
043095,Namarah,-27.3867,149.3877
043097,Teelba,-27.7642,149.3972
043099,Springfield,-26.8200,148.0244
043100,Old Cashmere Tm,-27.7333,148.4667
043101,Weribone Tm,-27.3117,148.8267
043102,Mitchell Tm,-26.4900,147.9792
043103,Beardmore Dam Tm,-27.9089,148.6456
043104,St George Tm,-28.0667,148.5667
043105,Tabers Tm,-26.4083,148.7833
043106,Richland Hill,-26.5089,148.1314
043107,Warroo,-27.6450,148.7411
043108,Bendoba Tm,-25.9600,148.3867
043109,St George Airport,-28.0478,148.5957
043111,Currawong,-26.3606,147.9153
043112,Dalmally,-26.7997,148.5989
044001,Angellala Downs Homestead,-26.0178,147.0300
044002,Augathella Post Office,-25.7956,146.5858
044004,Beechal,-27.1383,144.7392
044006,Biddenham,-25.8031,146.4250
044009,Boatman Station,-27.2608,146.9136
044010,Bollon Mary St,-28.0331,147.4795
044013,Boothulla,-26.3833,145.2167
044021,Charleville Aero,-26.4139,146.2558
044026,Cunnamulla Post Office,-28.0689,145.6822
044029,Dillalah,-26.8583,146.0278
044031,Dynevor Downs,-28.0911,144.3586
044038,Glenorie,-27.0200,147.1536
044040,Gumbardo,-26.1108,144.8728
044041,Gundare,-25.9719,146.6189
044042,Hebel Store,-28.9723,147.7960
044044,Ivanhoe Downs,-26.3453,147.1258
044045,Kenilworth,-27.4133,147.4314
044047,Lowan Hills,-26.4400,147.6942
044050,Morven Post Office,-26.4156,147.1131
044052,Mount Morris,-25.8128,145.5731
044054,Mulga Downs,-28.8056,147.1199
044056,Mungallala,-26.4458,147.5453
044057,Nive Downs,-25.4992,146.5442
044062,Perola Park,-25.7067,146.3222
044065,Thurulgoona,-28.7106,145.9233
044067,Tinnenburra,-28.7306,145.5517
044068,Tomoo,-27.0928,147.3661
044070,Victoria Downs,-26.3750,147.0394
044071,Cheepie Post Office,-26.6300,145.0147
044075,Woodlands,-27.2650,148.0814
044079,Albury,-26.7731,147.3194
044081,Charlotte Plains,-28.0814,146.1797
044085,Humeburn,-27.3933,145.2117
044111,Wansey Downs,-25.8517,146.1894
044116,Cunnamulla Bridge,-28.0714,145.6775
044117,Dirranbandi,-28.5855,148.2284
044118,Augathella,-25.7942,146.5844
044120,Sherwood Park Station,-25.8850,144.8633
044127,Ashling,-27.3878,147.2858
044130,Bendena,-27.8503,146.8789
044131,Deelamon,-27.5428,147.3036
044133,Bogarella,-25.3750,147.1072
044137,Rosehill,-27.8717,148.0344
044138,Warida,-26.3567,147.4050
044139,Kandimulla,-26.8928,147.8167
044142,Rutherglen,-27.6844,147.6981
044144,Homeboin,-27.6267,147.4453
044150,Kahmoo,-28.0964,145.5075
044152,Dingwall,-27.4633,146.8519
044153,Eulo,-28.1604,145.0463
044154,Whyenbah,-28.3875,148.3111
044155,Hebel,-28.9700,147.7950
044156,Charleville,-26.4025,146.2378
044157,Murweh,-27.0028,145.9433
044158,Wyandra,-27.2483,145.9667
044166,Yamburgan,-28.5128,148.4017
044168,Bayrick,-25.4636,146.0272
044174,Wallen,-27.6200,145.8281
044181,Hungerford,-28.9972,144.4094
044188,Authoringa,-26.6658,146.6083
044189,Bakers Bend,-26.7042,146.1094
044190,Lochinvar,-25.4697,146.8431
044191,Allambie,-26.9353,145.4408
044194,Nindigully,-28.3544,148.8217
044197,Briarie Creek Tm,-28.9083,147.6917
044198,Humeburn Tm,-27.4003,145.2078
044199,Wetlands,-25.5981,147.1289
044204,Barradeen,-26.0586,146.4244
044208,Warilda,-26.1394,145.6639
044209,Oakpark,-26.0581,146.1308
044210,Rocky,-28.4264,145.7350
044211,Chesterton Tm,-25.3353,147.3000
044212,Dunvegan Tm,-26.1236,146.6228
044215,Brenda,-28.8767,147.3250
044223,Derbyshire Downs,-25.4536,147.3031
044227,Warrego,-26.4400,147.3492
044228,Balmacarra,-25.4780,146.0502
044229,Charleville Al,-26.4025,146.2378
044230,Binnowee Al,-26.4842,146.0861
044233,Bakers Bend Al,-26.7053,146.1089
044235,Farnham Plains,-28.0467,145.1214
045002,Bulloo Downs,-28.5267,142.9614
045003,South Comongin,-26.9011,144.3386
045004,Comongin North,-26.5031,144.3286
045005,Durham Downs,-27.0797,141.9078
045006,Eromangawebber St,-26.6694,143.2700
045007,Goombie,-26.1133,144.1333
045009,Ballera Gas Field,-27.4008,141.8114
045010,Mt Howitt,-26.5122,142.2731
045011,Mount Margaret,-26.8989,143.3381
045012,Nappa Merrie,-27.5964,141.1069
045014,Norley Station,-27.7722,143.8728
045015,Quilpie Airport,-26.6125,144.2578
045016,Ray Station,-26.0833,143.7261
045018,Thylungra Station,-26.0853,143.4483
045022,Whynot Station,-26.6911,143.9047
045024,Nockatunga Station,-27.7217,142.7131
045025,Thargomindah Airport,-27.9867,143.8150
045026,Woomanooka,-27.2506,142.1292
045029,Orientos Station,-28.0722,141.5317
045032,Plevna Downs,-26.6806,142.5942
045037,Moble,-26.8731,143.9344
045043,Adavale,-25.9094,144.5989
045044,Quilpie,-26.6147,144.2828
045045,Thargomindah,-27.9947,143.8278
045052,Nooyeah Downs,-28.0400,143.5542
045057,Noccundra Hotel,-27.8180,142.5900
045060,Yapunyah Station,-26.3867,143.2003
045063,Cameron Corner,-28.9967,141.0000
045065,Raymore,-26.1422,143.0289
045066,Milroy,-26.0467,144.3472
045067,Omicron,-28.7706,141.2414
045068,Jackson Airservices Australia,-27.5780,142.3792
046002,Wanaaring,-29.7656,143.1142
046003,Yanco Glen,-31.2873,141.4437
046006,Tibooburra,-29.0885,141.2033
046012,Wilcannia Aerodrome Aws,-31.5194,143.3850
046013,Broken Hill,-30.9719,142.3229
046015,Broken Hill,-31.4459,142.1352
046022,Wilcannia,-31.4469,143.6548
046032,White Cliffs,-30.2622,142.9776
046033,Broken Hill,-31.2972,141.7103
046043,Wilcannia,-31.5631,143.3747
046045,Tibooburra,-29.4378,142.4629
046050,Broken Hill,-30.6964,141.0732
046052,Wanaaring,-29.4089,143.3808
046090,Milparinka,-30.4439,142.0635
046093,White Cliffs,-30.6682,142.5438
046115,Tilpa,-31.3885,144.0422
046117,Broken Hill,-31.4843,142.3315
046124,Tibooburra,-29.8718,142.4340
046126,Tibooburra Airport,-29.4448,142.0567
046128,Fowlers Gap Aws,-31.0863,141.7008
046129,White Cliffs Aws,-30.8522,143.0743
046130,White Cliffs,-30.4830,143.9110
046131,Wanaaring,-29.2746,143.6496
046132,Tibooburra,-29.3335,142.5194
046133,Wanaaring,-29.9131,143.8047
046136,Wanaaring,-29.7614,143.1135
046137,Boullia,-30.0708,141.8795
046138,White Cliffs,-30.5807,143.3528
046139,Grasmere,-31.4198,142.6258
046140,White Cliffs,-30.8693,143.7085
046141,Mount Woowoolarah,-31.2554,141.2389
046142,Smithville Aws,-30.0692,141.0067
046143,Packsaddle,-30.4960,141.3335
046144,Winnathee,-29.7510,141.1105
047000,Gum Lake,-32.5271,143.3710
047008,Cockburn,-32.4555,141.0785
047013,Pooncarie,-32.9669,143.1071
047016,Lake Victoria Storage,-34.0438,141.2676
047019,Menindee Post Office,-32.3937,142.4173
047022,Ivanhoe,-32.4759,143.9396
047029,Pooncarie Mail Agency,-33.3856,142.5696
047031,Broken Hill,-31.8803,141.5930
047033,Pooncarie,-33.4268,142.5719
047039,Umberumberka Reservoir,-31.8153,141.2090
047040,Wentworth,-33.9297,142.3572
047041,Wentworth Livestock Health And Pest Auth,-34.0913,141.9102
047045,Wentworth,-33.3326,141.7716
047046,Wentworth,-33.2552,141.7984
047048,Broken Hill Airport Aws,-32.0012,141.4694
047049,Broken Hill,-32.0682,141.1097
047053,Wentworth Post Office,-34.1065,141.9189
047056,Broken Hill,-32.4190,141.5525
047058,Menindee Dwr Depot,-32.3902,142.4164
047062,Broken Hill,-32.6569,141.2376
047078,Wentworth,-33.2714,141.5962
047079,Cal Lal,-34.0452,141.0661
047089,Wentworth,-33.4398,141.1575
047093,Wentworth,-33.7492,142.2205
047099,Wentworth,-33.7151,141.7179
047100,Wentworth Lock0,-34.1117,141.9033
047101,Menindee Town,-32.3900,142.4333
047103,Pooncarie,-33.3892,142.5683
047104,Broken Hill,-32.8040,141.5096
047105,Wentworth,-33.2136,141.1674
047106,Pooncarie,-32.9262,142.3791
047107,Paringi,-34.3206,142.3645
047108,Burndoo,-32.0679,143.6500
047109,Inkerman,-31.9772,142.1530
047110,Nelia Gaari,-32.0079,142.8181
047111,Wentworth,-33.8218,141.3592
047112,Ivanhoe,-32.9416,143.5386
047113,Mulurulu Aws,-33.3392,143.4000
047114,Central Darling,-32.7107,142.1115
048006,Enngonia,-29.1581,145.8068
048014,Goodooga,-29.0299,147.3128
048015,Brewarrina Hospital,-29.9614,146.8651
048018,Collarenebri,-29.5381,148.4046
048020,Mungindi,-29.0362,148.6457
048025,Weilmoringle,-29.3513,146.8126
048027,Cobar Mo,-31.4840,145.8294
048031,Collarenebri,-29.5406,148.5817
048034,Cobar,-31.6888,145.4830
048038,Collarenebri,-29.4484,148.2499
048039,Enngonia,-29.3174,145.8466
048047,Collarenebri,-29.1507,148.6251
048052,Collerina,-29.7701,146.5157
048075,Cobar,-31.1227,145.8319
048079,Wanaaring Post Office,-29.7029,144.1484
048115,Cobar,-31.4240,145.2539
048165,Grawin Opal Fields,-29.6350,147.6781
048168,Angledool,-29.1173,147.8993
048178,Hungerford,-29.2383,144.5697
048181,Wanaaring,-29.7033,144.1550
048190,Goodooga,-29.3529,147.4012
048194,Fords Bridge,-30.0843,145.2884
048205,Bourke,-30.4065,145.4997
048212,Brenda,-29.0300,147.3100
048213,Tilpa,-30.9367,144.4167
048214,Brewarrina,-29.9500,146.8650
048215,Goodooga,-29.1133,147.4433
048216,Enngonia,-29.3217,145.8367
048223,New Angledool No,-29.1133,147.9000
048224,Burban Grange,-29.1167,146.9333
048225,Mulgawarrina,-30.6967,146.9967
048226,Collarenebri,-29.5428,148.5767
048230,Weilmoringle,-29.2433,146.9238
048237,Cobar Airport Aws,-31.5388,145.7964
048238,Brewarrina,-30.1749,146.9724
048240,Cumborah,-29.7443,147.7704
048243,Lightning Ridge Visitor Information Cent,-29.4310,147.9722
048245,Bourke Airport Aws,-30.0362,145.9521
048246,Burrawantie,-29.1544,145.4066
048247,Wanaaring,-30.1006,145.3338
048248,Gumbooka,-29.7859,146.2857
048249,Byrock,-30.4864,146.3283
048250,Noona Aws,-31.7267,144.9313
048251,Brewarrina,-29.9708,146.8136
049000,Ivanhoe Aerodrome Aws,-32.8833,144.3092
049002,Balranald,-34.6398,143.5610
049008,Hatfield,-33.4021,143.9375
049023,Euston,-34.4523,142.9109
049045,Euston,-34.5594,143.0754
049049,Hatfield,-33.7272,144.0175
049055,Oxley,-34.1953,143.7916
049057,Cobar,-32.2409,145.5530
049061,Ivanhoe,-32.3884,144.7456
049063,Ivanhoe,-33.0520,144.1444
049092,Booligal,-33.6959,144.2757
049103,Ivanhoe,-32.1698,144.2007
049105,Nymagee,-32.5192,146.2824
049110,Euston,-34.2431,142.9949
049117,Nymagee,-32.2480,146.4855
049118,Booligal,-33.7073,144.7667
049125,Euabalong,-33.1133,146.4600
049132,Hillston,-33.1898,145.3067
049133,Booligal,-33.5160,144.7651
049134,Mount Hope,-32.8399,145.8791
049135,Killala,-31.9945,145.9736
049136,Euabalong,-32.8261,145.8801
049137,Waiko,-32.8323,144.4645
050008,Peak Hill,-32.7750,147.8620
050010,Burcher Post Office,-33.5159,147.2541
050011,Tottenham,-32.1266,147.4067
050014,Condobolin Retirement Village,-33.0818,147.1524
050016,Goonumbla,-32.9744,148.0632
050017,West Wyalong Airport Aws,-33.9382,147.1962
050018,Dandaloo,-32.2884,147.6671
050020,Warroo,-33.2882,147.5364
050028,Trundle,-32.9018,147.5224
050031,Peak Hill Post Office,-32.7235,148.1902
050035,Tottenham,-32.2435,147.3552
050036,Trundle,-32.9216,147.7028
050037,Tullamore,-32.6345,147.5666
050039,Dandaloo,-32.2367,147.5538
050040,Ungarie Post Office,-33.6385,146.9739
050045,Yalgogrin North,-33.8466,146.8271
050052,Condobolin Ag Research Stn,-33.0664,147.2283
050086,Dandaloo,-32.4004,147.7347
050098,Hermidale,-31.8720,146.4693
050108,Wilmatha,-32.5724,147.2162
050110,Peak Hill,-32.6358,148.0580
050117,Alectown,-32.8952,148.2811
050119,Alectown,-32.9368,148.2447
050125,Bobadah,-32.3108,146.6723
050134,Euambaline,-32.0400,147.1933
050137,Condobolin Airport Aws,-33.0682,147.2133
050139,Tomingley,-32.5613,148.3353
050141,Ootha,-33.0550,147.4427
050142,Nymagee,-32.2259,146.5516
051004,Trangie,-31.8093,148.1584
051005,Narromine,-32.0646,148.2353
051008,Wyanga,-32.4577,148.1491
051018,Gilgandra,-31.7049,148.6629
051026,Hermidale Tank,-31.5627,146.7179
051031,Nyngan,-31.6395,147.3160
051033,Nyngan,-31.8576,147.1343
051034,Warren,-31.4986,147.6865
051038,Nevertire,-31.8350,147.7189
051039,Nyngan Airport,-31.5495,147.1961
051042,Quambone Station,-30.9252,147.8690
051049,Trangie Research Station Aws,-31.9861,147.9489
051057,Marra Creek,-30.6998,147.2232
051066,Eumungerie Post Office,-31.9490,148.6177
051091,Dubbo Airport,-32.2201,148.5695
051103,Culgoora Australia Telscope Ips,-30.3141,149.5673
051115,Narromine Airport,-32.2230,148.2292
051118,Nyngan,-31.7802,147.1207
051122,Curban,-31.5558,148.5981
051133,Warrumbungle,-31.2293,148.8861
051141,Marthaguy Creek,-30.4600,147.6800
051142,Carinda,-30.4367,147.5700
051143,Coonamble,-30.9583,148.3883
051144,Gilgandra,-31.7150,148.6717
051146,Oxley Station,-31.1200,147.5700
051155,Mudall,-31.8667,147.1333
051156,Nyngan,-31.5500,147.1833
051160,Gilgandra,-31.7042,148.6283
051161,Coonamble Airport Aws,-30.9776,148.3798
051162,Walgett,-30.2411,147.5327
051163,Keveline,-30.4934,147.9422
052003,Cryon,-29.9576,148.4689
052016,Gwabegar Post Office,-30.6088,148.9720
052019,Mogil Mogil,-29.3541,148.6895
052020,Mungindi Post Office,-28.9786,148.9899
052023,Pilliga Post Office,-30.3515,148.8843
052026,Walgett Council Depot,-30.0236,148.1218
052033,Pilliga,-30.4026,148.8389
052057,Weemelah,-29.2403,149.1265
052067,Rowena,-29.8131,148.9111
052068,Mungindi Tm,-28.9683,148.9833
052074,Pilliga,-30.3471,149.0230
052080,Kelvington,-28.7458,149.3306
052084,Boomi Weir Tm,-28.6167,149.6667
052085,Kanowna,-28.7000,149.4000
052088,Walgett Airport Aws,-30.0372,148.1223
053001,Baradine Post Office,-30.9480,149.0663
053002,Baradine Forestry,-30.9469,149.0654
053003,Bellata Post Office,-29.9182,149.7919
053011,Garah Post Office,-29.0745,149.6347
053018,Croppa Creek,-28.9917,150.0170
053026,Narrabri,-30.2552,149.6789
053033,Pallamallawa Post Office,-29.4747,150.1359
053034,Wee Waa,-30.1187,149.3232
053035,Bellata,-29.8401,149.3207
053041,Tulloona,-28.8695,150.0894
053042,Garah,-28.9012,149.5401
053044,Wee Waa,-30.2257,149.4452
053070,Moree,-29.6202,149.3770
053073,Kenebri,-30.7632,149.0008
053081,Kenebri,-30.8043,149.1246
053085,Garah,-28.9665,149.6721
053095,North Star,-29.0277,150.4419
053098,Narrabri,-30.4483,149.6683
053099,Cuttabri,-30.3117,149.2167
053101,Boggabilla,-28.6083,150.3650
053105,Glencoe Wee Waa,-30.2033,149.4933
053107,Biniguy,-29.5250,150.2033
053108,Terry Hie Hie,-29.7913,150.1503
053109,Terrewah,-28.6089,149.8742
053111,Burringbar,-28.7356,150.2725
053114,Rocky Glen,-31.0067,149.5459
053115,Moree Aero,-29.4898,149.8471
054000,Bundarra,-30.0478,150.9392
054003,Barraba,-30.3833,150.6083
054004,Bingara Post Office,-29.8673,150.5715
054007,Bonshaw,-29.0484,151.2766
054013,Delungra Post Office,-29.6540,150.8291
054016,Delungra,-29.4408,150.7858
054021,Barraba,-30.3209,150.2734
054027,Delungra,-29.5581,150.8871
054029,Warialda Post Office,-29.5416,150.5754
054032,Coolatai,-29.2017,150.6077
054035,Yetman,-28.8973,150.7722
054038,Narrabri Airport Aws,-30.3154,149.8302
054039,Bingara,-29.9943,150.7812
054043,Ashford,-29.3570,151.1432
054046,Ashford,-29.3992,151.4107
054049,Graman,-29.4050,150.9012
054057,Cherry Tree Hill,-29.5200,150.9630
054065,Nullamanna,-29.6050,151.2670
054069,Dinton Vale,-29.5998,151.1562
