Station Name,Time/Day,Height,Tendency,Flood Class,Scraped,State
Numeralla R at Numeralla,3.00pm Thu,0.85,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Cooma Back Ck at SMEC,3.01pm Thu,0.26,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Cooma Ck at Koolaroo,3.00pm Thu,0.91,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Sturt Island,6.00am Thu,1.60,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R below Yarralumla Creek,2.48pm Thu,2.04,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Coppins Crossing,1.39pm Thu,1.56,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Lake Burley Griffin at Dam,1.41pm Thu,555.91^,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Sullivan Ck at Barry Drive,1.00pm Thu,0.96,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Sullivan Ck at Southwell,1.00pm Thu,0.22,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Jerrabomberra Ck at Hindmarsh,2.43pm Thu,2.16,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Dairy Flat,1.28pm Thu,555.95^,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Woolshed Creek U/S Fairbairne,3.32pm Thu,0.38,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Molonglo R at Oaks Estate,1.00pm Thu,1.56,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Yass R u/s Burrinjuck Dam,3.00pm Thu,1.52,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Goodradigbee R at Wee Jasper,3.00pm Thu,1.55,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R D/S Burrinjuck Dam,3.35pm Thu,4.92,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Todd R at Heavitree Gap,1.40pm Thu,-0.25,steady,,2022-10-13 16:07:30.866648+11:00,NT
Waterhouse R d/s of Diljin Hill,12.00pm Thu,1.40,steady,,2022-10-13 16:07:30.866648+11:00,NT
Waterhouse R at Beswick Bridge,1.45pm Thu,1.12,steady,below minor,2022-10-13 16:07:30.866648+11:00,NT
Wilton R at Roper Highway,12.00pm Thu,1.47,steady,,2022-10-13 16:07:30.866648+11:00,NT
Roper R downstream of Mataranka,2.15pm Thu,0.36,steady,,2022-10-13 16:07:30.866648+11:00,NT
McArthur R at Baileys Grave,9.00am Thu,0.23,steady,,2022-10-13 16:07:30.866648+11:00,NT
McArthur R at MRM,12.45pm Thu,1.12,steady,,2022-10-13 16:07:30.866648+11:00,NT
McArthur R at Borroloola,11.45am Thu,1.08,steady,below minor,2022-10-13 16:07:30.866648+11:00,NT
Todd R at Wigley Gorge,2.18pm Thu,0.11,falling,below minor,2022-10-13 16:07:30.866648+11:00,NT
Charles R at Big Dipper,2.10pm Thu,0.21,steady,,2022-10-13 16:07:30.866648+11:00,NT
Todd R at Anzac Oval,11.43am Thu,0.39,steady,below minor,2022-10-13 16:07:30.866648+11:00,NT
Gil Gil Ck at Boolataroo,3.00pm Thu,2.38,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Horton R at Rider,3.00pm Thu,1.25,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gil Gil Ck at Galloway,3.00pm Thu,3.19,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Moonie R at Gundablouie,3.00pm Thu,0.93,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gwydir R at Bundarra,3.30pm Thu,2.12,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Copes Ck at Kimberley,3.00pm Thu,0.63,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gwydir R D/S Copeton Dam,3.15pm Thu,3.17,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gwydir R at Pinegrove,3.00pm Thu,2.68,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Halls Ck at Bingara,3.00pm Thu,0.52,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Myall Ck at Molroy,3.00pm Thu,0.50,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Goyder R u/s Central Arnhem Rd,12.00pm Thu,1.61,steady,,2022-10-13 16:07:30.866648+11:00,NT
Adelaide R at Arnhem Highway,2.14pm Thu,1.24,falling,,2022-10-13 16:07:30.866648+11:00,NT
Adelaide R at Dirty Lagoon,2.30pm Thu,4.54,rising,,2022-10-13 16:07:30.866648+11:00,NT
Adelaide R at Marrakai Crossing,2.15pm Thu,1.33,steady,,2022-10-13 16:07:30.866648+11:00,NT
Dry R near Manbulloo,12.00pm Thu,0.07,steady,,2022-10-13 16:07:30.866648+11:00,NT
King R d/s Stuart Highway,12.00pm Thu,0.69,steady,,2022-10-13 16:07:30.866648+11:00,NT
King R d/s Victoria Highway,12.00pm Thu,0.81,steady,,2022-10-13 16:07:30.866648+11:00,NT
Flora R at Stoney Creek,12.40pm Thu,1.65,rising,,2022-10-13 16:07:30.866648+11:00,NT
Edith R u/s Stuart Highway,12.50pm Thu,0.35,steady,,2022-10-13 16:07:30.866648+11:00,NT
Cullen R at Stuart Highway,1.40pm Thu,0.39,steady,,2022-10-13 16:07:30.866648+11:00,NT
Fergusson R at Railway Bridge,2.00pm Thu,1.14,steady,,2022-10-13 16:07:30.866648+11:00,NT
Fergusson R near Bondi Creek,1.40pm Thu,2.64,steady,,2022-10-13 16:07:30.866648+11:00,NT
Daly R at Dorisvale Crossing,12.00pm Thu,1.66,steady,,2022-10-13 16:07:30.866648+11:00,NT
Daly R at Theyona Station,12.00pm Thu,1.29,steady,,2022-10-13 16:07:30.866648+11:00,NT
Douglas R at Douglas Crossing,2.30pm Thu,0.65,steady,,2022-10-13 16:07:30.866648+11:00,NT
Daly R at Beeboom Crossing,12.00pm Thu,0.80,steady,,2022-10-13 16:07:30.866648+11:00,NT
Daly R at Gourley,12.00pm Thu,1.53,steady,,2022-10-13 16:07:30.866648+11:00,NT
Daly R at Mount Nancar,1.45pm Thu,1.71,steady,,2022-10-13 16:07:30.866648+11:00,NT
Daly R at Daly R Police Station,1.45pm Thu,1.27,steady,below minor,2022-10-13 16:07:30.866648+11:00,NT
Rapid Creek,2.20pm Thu,0.95,steady,below minor,2022-10-13 16:07:30.866648+11:00,NT
Elizabeth R at Stuart Highway,2.10pm Thu,-0.59,steady,,2022-10-13 16:07:30.866648+11:00,NT
Adelaide R East Branch,12.00pm Thu,1.63,steady,,2022-10-13 16:07:30.866648+11:00,NT
Adelaide R West Branch,2.20pm Thu,1.10,steady,,2022-10-13 16:07:30.866648+11:00,NT
Adelaide R at Adelaide River Town,2.10pm Thu,1.48,steady,below minor,2022-10-13 16:07:30.866648+11:00,NT
Adelaide R at Tortilla Flats,1.45pm Thu,0.72,steady,,2022-10-13 16:07:30.866648+11:00,NT
Horton R at Horton Dam Site,3.30pm Thu,0.89,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gwydir R at Gravesend,3.00pm Thu,4.48,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Blowering Dam,10.00am Thu,379.02,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R at Gundagai,3.30pm Thu,7.33,falling,minor,2022-10-13 16:07:30.866648+11:00,NSW
Mirrool Ck at Barellan Rd,3.00pm Thu,1.37,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R at Wagga Wagga,3.30pm Thu,9.17,steady,moderate,2022-10-13 16:07:30.866648+11:00,NSW
Kyeamba Ck at Ladysmith,3.00pm Thu,2.45,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Kyeamba Ck at Book Book,3.00pm Thu,0.90,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Tarcutta Ck at Old Borambola,3.00pm Thu,1.61,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Tarcutta Ck at Belmore Bridge,3.30pm Thu,1.09,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Tarcutta Ck at Westbrook,3.00pm Thu,0.70,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R at Eringoarrah,3.30pm Thu,8.30,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hillas Ck at Mt Adrah,3.30pm Thu,1.12,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Adelong Ck at Batlow Road,3.30pm Thu,0.67,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Muttama Ck at Coolac,3.30pm Thu,1.54,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Gwydir R at Pallamallawa,3.30pm Thu,3.53,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Muttama Ck at Berthong Rd,3.00pm Thu,0.64,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Jugiong Ck at Jugiong Creek,3.15pm Thu,1.61,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Jindalee Ck at Jindalee,3.00pm Thu,0.54,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Adjungbilly R at Darbalara,3.00pm Thu,1.12,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R at Gobarralong,3.30pm Thu,6.93,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R at Glendale,3.15pm Thu,4.37,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Tumut R at Brungle Bridge,3.30pm Thu,1.93,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Tumut R at Tumut,3.30pm Thu,1.13,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Goobarragandra R at Lacmalac,3.30pm Thu,1.82,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Tumut R at Oddys Bridge,3.30pm Thu,1.73,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Mirrool Ck at East Mirrool Reg,3.00pm Thu,0.92,steady,minor,2022-10-13 16:07:30.866648+11:00,NSW
Beavers Ck at Mundowey,3.00pm Thu,6.78,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R at Berembed Weir,3.30pm Thu,6.69,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Murrumbidgee R at Narrandera,3.00pm Thu,7.15,steady,minor,2022-10-13 16:07:30.866648+11:00,NSW
Gwydir R at Yarraman Br,3.00pm Thu,3.57,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Mehi R at Chinook,3.00pm Thu,2.51,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Mehi R at Moree,3.00pm Thu,2.69,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Mehi R at Combadello Weir D/S,3.00pm Thu,187.13,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Carole Ck at Garah,3.00pm Thu,178.13,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Gwydir R at Millewa,3.00pm Thu,2.54,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Tycannah Ck at Horseshoe Lagoon,3.00pm Thu,1.69,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Moomin Ck at Glendello,3.00pm Thu,3.57,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Moomin Ck at Clarendon Br,3.00pm Thu,2.92,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Moomin Ck at Alma Bridge,3.00pm Thu,2.77,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Moomin Ck at Moomin Plains,3.00pm Thu,2.77,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Mehi R U/S Ballin Bora Ck,10.00am Thu,3.58,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Mehi R at Collarenebri,3.00pm Thu,4.88,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Thalaba Ck at Belarre,3.00pm Thu,2.29,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Peel R at Pearly Gates,3.04pm Thu,0.43,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Peel R at Taroona,3.42pm Thu,0.67,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Chaffey Dam,3.00pm Thu,525.23,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Peel R D/S Chaffey Dam,3.00pm Thu,1.64,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Peel R at Piallamore,3.44pm Thu,1.79,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Peel R at Tamworth Water Supply,3.15pm Thu,2.67,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Cockburn R at Mulla Crossing,3.00pm Thu,0.90,steady,,2022-10-13 16:07:30.866648+11:00,NSW
R Murray at Lyrup Pump Stn (DEW),2.00pm Thu,14.83,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
R Murray US Lock 4 (DEW),2.00pm Thu,13.99,rising,below minor,2022-10-13 16:07:30.866648+11:00,SA
Katherine R at Ironwood Station,1.45pm Thu,1.29,steady,,2022-10-13 16:07:30.866648+11:00,NT
Paterson R D/S Rail Br,3.15pm Thu,2.05,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Bullawa,3.00pm Thu,5.51,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at D/S Duncans junction,2.15pm Thu,5.39,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Bugilbone,3.00pm Thu,4.77,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Goangra,3.00pm Thu,6.66,steady,minor,2022-10-13 16:07:30.866648+11:00,NSW
Pian Ck at Rossmore,3.00pm Thu,1.54,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Pian Ck at Waminda,3.00pm Thu,2.99,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R U/S Walgett,3.00pm Thu,7.73,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Goulburn R at Coggan,2.30pm Thu,1.89,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Paterson R at Hinton Br,3.15pm Thu,1.83,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Paterson R D/S Dunmore,3.15pm Thu,1.81,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Paterson R at Gostwyck Br,3.15pm Thu,2.16,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R D/S Weeta Weir,3.00pm Thu,184.00,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Paterson R at Vacy,3.30pm Thu,1.48,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Allyn R at Halton,3.00pm Thu,0.87,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Paterson R D/S Lostock Dam,3.00pm Thu,0.42,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lostock Dam Water Level,3.30pm Thu,155.69,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Williams R at Seaham,3.15pm Thu,0.74,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Williams R at Mill Dam Falls,3.00pm Thu,1.22,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Myall Creek at Dungog,2.43pm Thu,0.01,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Williams R at Dungog,3.15pm Thu,1.05,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Williams R at Tilligra,2.45pm Thu,0.94,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Onkaparinga R at Charleston,2.55pm Thu,0.07,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Brigalow Ck at Tharlane,3.00pm Thu,1.45,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Gunidgera Offtake,3.00pm Thu,3.84,steady,,2022-10-13 16:07:30.866648+11:00,NSW
R Murray DS Lock 4 (DEW),2.00pm Thu,13.94,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Isis R at Lower Timor,3.00pm Thu,0.82,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Belltrees,2.45pm Thu,0.70,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Moonan Dam Site,3.00pm Thu,1.30,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Moonan Bk at Moonan Brook,3.00pm Thu,0.95,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Kingdon Ponds at Scone,3.32pm Thu,0.41,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Middle Bk at Cressfield,3.39pm Thu,0.35,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Kingdon Ponds at Parkville,1.39pm Thu,0.93,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Kingdon Ponds at Wingen,12.51pm Thu,0.28,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Pages R at Gundy,2.45pm Thu,0.82,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Pages R at U/S Kewell Ck,2.45pm Thu,1.50,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Isis R at Stick Me Up Br,3.15pm Thu,0.56,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Pages R at Blandford,2.45pm Thu,1.14,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R D/S Gunidgera Weir,3.00pm Thu,8.89,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Wybong Ck at Wybong,2.45pm Thu,1.28,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Goulburn R at Sandy Hollow,2.30pm Thu,2.89,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Goulburn R at Kerrabee,2.30pm Thu,2.02,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Merriwa R U/S Vallances Ck,3.15pm Thu,1.14,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Narrabri Ck at Narrabri,3.00pm Thu,5.14,falling,minor,2022-10-13 16:07:30.866648+11:00,NSW
Bohena Ck at Bohena Creek,3.00pm Thu,0.69,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Mollee Weir,3.00pm Thu,205.72,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R D/S Mollee Weir,3.00pm Thu,6.99,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Wee Waa (Glencoe),3.00pm Thu,7.11,steady,major,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Gunidgera Weir,3.00pm Thu,191.68,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Onkaparinga R at Woodside,1.59pm Thu,0.17,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Western Branch Creek at Tiers Rd,2.29pm Thu,0.05,steady,,2022-10-13 16:07:30.866648+11:00,SA
Inverbrackie Creek,2.22pm Thu,0.09,steady,,2022-10-13 16:07:30.866648+11:00,SA
Castlereagh R at Hidden Valley,3.00pm Thu,0.76,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Myall R at Bulahdelah,3.10pm Thu,0.51^,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Myall R at Markwell,1.52pm Thu,1.03,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Myall R at Upper Markwell,3.35pm Thu,11.93,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Pacific Palms Wharf,3.40pm Thu,0.19,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Wallis Lake at Forster,3.22pm Thu,0.90,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Wallis Lake at Tuncurry (Pt Rd),3.44pm Thu,0.03,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Wallamba River at Tuncurry,3.15pm Thu,0.09,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Wang Wauk R at Willina,1.35pm Thu,0.57,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Belar Ck at Warkton,3.00pm Thu,0.38,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Castlereagh R at Coonabarabran,3.00pm Thu,0.71,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Castlereagh R at Binnaway,3.00pm Thu,1.12,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Lenswood Creek at Swamp Rd,2.20pm Thu,0.19,steady,,2022-10-13 16:07:30.866648+11:00,SA
Castlereagh R at Mendooran,3.00pm Thu,1.62,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Castlereagh R at Lucas Br,3.00pm Thu,1.75,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Castlereagh R at Gungalman,3.00pm Thu,3.91,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Barwon R at Presbury Weir,3.00pm Thu,5.00,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Barwon R at Mogil Mogil,3.00pm Thu,7.23,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Barwon R at Collarenebri,2.00pm Thu,5.36,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Barwon R at Tara (U/S Namoi Jct),3.00pm Thu,9.70,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Barwon R at Walgett,3.00pm Thu,11.48,steady,minor,2022-10-13 16:07:30.866648+11:00,NSW
Barwon R at Boorooma,3.00pm Thu,13.15,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Crawford R U/S Bulahdelah,2.12pm Thu,0.94,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Karuah R at Dam Site,2.00pm Thu,1.15,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Karuah R at Booral,3.15pm Thu,1.21,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Shoal Bay,3.16pm Thu,0.74,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Onkaparinga R at Oakbank,2.04pm Thu,0.04,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Hahndorf Creek US Onka. R (DEW),2.05pm Thu,1.13,steady,,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),2.05pm Thu,1.30,steady,,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R at Verdun (SAW),3.05pm Thu,-0.19,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Cox Creek at Piccadilly (DEW),2.05pm Thu,1.13,steady,,2022-10-13 16:07:30.866648+11:00,SA
Aldgate Creek at Euston Rd,2.28pm Thu,0.39,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R at Houlgraves (SAW),3.05pm Thu,3.45,steady,,2022-10-13 16:07:30.866648+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),2.05pm Thu,1.03,steady,,2022-10-13 16:07:30.866648+11:00,SA
Mt Bold Reservoir (SAW),3.05pm Thu,40.43,steady,,2022-10-13 16:07:30.866648+11:00,SA
Scott Creek (SAW),3.05pm Thu,1.41,steady,,2022-10-13 16:07:30.866648+11:00,SA
Scott Creek (DEW),2.05pm Thu,1.40,steady,,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R at Clarendon W (SAW),3.05pm Thu,9.13,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R at Clarendon W (BOM),1.11pm Thu,9.19,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R DS Clarendon W(DEW),2.05pm Thu,1.19,steady,,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R at Baker Gully(DEW),2.10pm Thu,1.37,steady,,2022-10-13 16:07:30.866648+11:00,SA
Onkapar. R at Old Noarlunga (DEW),2.00pm Thu,1.15,steady,,2022-10-13 16:07:30.866648+11:00,SA
Onkaparinga R at Patapinda Rd Br,2.00pm Thu,0.83,steady,,2022-10-13 16:07:30.866648+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),2.05pm Thu,1.11,rising,,2022-10-13 16:07:30.866648+11:00,SA
Pedler Ck at Moana (DEW),2.00pm Thu,0.00,steady,,2022-10-13 16:07:30.866648+11:00,SA
Myponga R US Resv (SAW),3.05pm Thu,1.57,steady,,2022-10-13 16:07:30.866648+11:00,SA
Chichester R at Chichester,3.00pm Thu,0.91,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Glenbawn Dam,10.00am Thu,277.84,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Sturt Ck at Novar Gardens (DEW),1.50pm Thu,1.20,falling,,2022-10-13 16:07:30.866648+11:00,SA
Sturt Ck at Marion (Marion Rd),3.07pm Thu,0.31,rising,below minor,2022-10-13 16:07:30.866648+11:00,SA
Hunter R at Maitland Belmore Br,3.15pm Thu,3.76,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Gunnedah,3.00pm Thu,4.76,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Boggabri,3.00pm Thu,6.83,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Maules Ck at Avoca East,3.00pm Thu,0.55,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Turrawan (Wallah),3.00pm Thu,6.08,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Green Rocks,3.15pm Thu,1.19,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Morpeth,3.15pm Thu,1.82,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at McKimms Corner,3.15pm Thu,2.52,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Wallis Ck D/S High St,3.00pm Thu,3.32,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Wallis Ck U/S High St,3.00pm Thu,3.09,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Wallis Ck at Louth Park,3.15pm Thu,3.35,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R D/S Bolwarra,3.15pm Thu,4.28,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R U/S Glennies Ck,1.45pm Thu,3.97,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Oakhampton Br,3.15pm Thu,4.69,rising,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Greta,2.30pm Thu,5.19,falling,,2022-10-13 16:07:30.866648+11:00,NSW
Black Ck at Rothbury,2.45pm Thu,0.46,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Singleton,2.30pm Thu,4.73,steady,below minor,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R U/S Singleton,3.30pm Thu,3.95,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Long Point,2.30pm Thu,4.74,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Hunter R at Maison Dieu,2.30pm Thu,3.68,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Glennies Ck at Middle Falbrook,2.45pm Thu,2.28,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Glennies Ck at The Rocks No2,3.15pm Thu,1.01,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Glennies Ck at Glennies Ck Dam,3.15pm Thu,186.78,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R D/S Keepit Dam,3.00pm Thu,2.69,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Namoi R at Keepit Dam,3.00pm Thu,329.38,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Coxs Ck at Boggabri,3.30pm Thu,2.20,steady,,2022-10-13 16:07:30.866648+11:00,NSW
Coxs Ck at Tambar Springs,3.30pm Thu,1.30,steady,,2022-10-13 16:07:30.866648+11:00,NSW
R Murray at Loxton Pump Stn (DEW),12.05pm Thu,12.67,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
R Murray US Lock 3 (DEW),2.00pm Thu,9.82,rising,below minor,2022-10-13 16:07:30.866648+11:00,SA
R Murray DS Lock 3 (DEW),2.00pm Thu,9.67,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
R Murray US Overland Corner (DEW),2.00pm Thu,9.08,steady,below minor,2022-10-13 16:07:30.866648+11:00,SA
